Transaction_ID,Customer_ID,Customer_Name,Email,Phone,Country,Merchant,Category,Order_Value,Installments,Payment_Status,Days_Late,Credit_Score,Monthly_Income,Age,Order_Date
2146,695379,Steven Davis,rjames@example.net,001-557-860-5172x745,Qatar,Amazon UAE,Home,493.38,2,Paid,16,822.0,26439.0,41,2025-04-07
2147,112088,Kristi Moreno,campbelldennis@example.net,622-775-8280x071,Qatar,IKEA,Beauty,3769.58,3,Default,16,709.0,15511.0,20,2024-08-29
2148,420299,Sally Webster,raymondmorales@example.com,001-957-319-1088x78607,Saudi Arabia,Jarir,Beauty,2123.86,3,Late,19,746.0,3824.0,24,2024-09-13
2149,752255,Daniel Watson,xdavidson@example.com,+1-385-257-1753x18059,UAE,Carrefour,Fashion,83.88,6,Paid,40,654.0,26982.0,37,2024-08-21
2150,615708,Michael King,janicesanchez@example.com,975.864.1058x90715,Saudi Arabia,Extra,Fashion,1781.13,6,Paid,26,823.0,8540.0,28,2025-08-23
2151,433290,Angela Gomez,walshemily@example.com,6254334718,UAE,Jarir,Beauty,3357.48,3,Paid,0,810.0,15844.0,44,2024-08-14
2152,837770,Michael Reed,odavis@example.net,001-947-303-0818x136,Qatar,Carrefour,Beauty,4765.88,3,Paid,4,776.0,16394.0,52,2026-01-09
2153,563468,Troy Miles,catherinepeterson@example.com,242.516.1396x3281,Kuwait,Virgin Megastore,Home,2392.86,2,Paid,37,580.0,23942.0,31,2025-09-25
2154,479170,Barbara Parker,amartinez@example.org,552-262-3079x831,UAE,Noon,Beauty,4876.09,2,Late,19,806.0,21534.0,48,2026-06-14
2155,415974,Michael Hamilton,qjones@example.org,+1-205-952-6988x228,Saudi Arabia,Jarir,Fashion,1600.37,4,Late,19,577.0,13067.0,44,2025-10-04
2156,874814,William Ayala,jonathan10@example.net,531.328.9147x30940,Qatar,Sharaf DG,Fashion,4740.0,3,Paid,40,771.0,11283.0,56,2026-04-10
2157,874116,Jessica Shelton,scott71@example.org,903-763-3736,Kuwait,Jarir,Home,1321.05,3,Paid,25,691.0,29248.0,36,2026-02-08
2158,774043,Justin James,shawnwilson@example.org,579.980.1905,UAE,Amazon UAE,Electronics,3369.37,6,Paid,34,831.0,5631.0,51,2026-05-13
2159,253880,John Franco,woodsteven@example.org,643.310.3368x32401,Qatar,Namshi,Electronics,4293.01,6,Paid,14,722.0,25189.0,55,2025-07-13
2160,927279,Jamie Bailey,ericcook@example.com,001-807-683-4902x485,Kuwait,Sharaf DG,Travel,4041.14,2,Paid,17,850.0,29259.0,44,2026-05-24
2161,662917,Bradley Hill,david74@example.com,+1-859-492-5778x258,UAE,IKEA,Beauty,1335.37,2,Paid,6,601.0,4433.0,29,2024-12-18
2162,195533,Katrina Marsh,eric48@example.org,(883)864-3720x852,Saudi Arabia,Carrefour,Home,1020.56,4,Paid,11,676.0,3960.0,25,2025-10-19
2163,842636,Christine Robinson,haleyheather@example.com,(648)233-4241,Qatar,Noon,Home,3075.94,6,Paid,15,804.0,7662.0,24,2026-07-06
2164,848190,Michele Smith,steven04@example.org,450.848.8577,Qatar,Noon,Electronics,1053.05,2,Default,12,603.0,22486.0,46,2026-02-01
2165,677512,Greg Myers,maryphillips@example.org,+1-947-695-3276x66361,UAE,Amazon UAE,Electronics,4047.56,2,Late,13,702.0,18559.0,25,2025-06-20
2166,352394,Brian Fowler,ljones@example.com,001-822-856-3416x45951,UAE,Centrepoint,Electronics,2968.99,6,Paid,35,762.0,,24,2026-06-30
2167,760960,Crystal Mcclain,bryan57@example.com,001-331-885-9754x41077,Qatar,Jarir,Home,3434.53,2,Paid,16,600.0,22065.0,59,2024-08-07
2168,398734,Matthew Hartman,sarah59@example.org,541.765.2857,Qatar,Sharaf DG,Home,4343.31,2,Paid,4,655.0,17337.0,39,2024-10-29
2169,334311,Kelly Lee,allentravis@example.org,4625065137,Kuwait,Sharaf DG,Fashion,3545.54,2,Paid,10,835.0,20317.0,46,2025-03-22
2170,647971,Brianna Garcia,gonzalezcharles@example.com,+1-373-801-9813x7826,UAE,Centrepoint,Fashion,3907.98,2,Paid,29,607.0,16615.0,24,2025-05-21
2171,547481,Mrs. Jennifer Dorsey,wwagner@example.net,001-601-733-2600x657,UAE,Sharaf DG,Travel,599.79,6,Default,9,616.0,9645.0,56,2025-08-21
2172,894996,Crystal Lawson,cbarnes@example.org,+1-360-238-0211x87571,Qatar,Extra,Beauty,2477.53,2,Paid,31,723.0,10428.0,20,2025-10-18
2173,569142,Mrs. Rachel Crawford,jeremy75@example.org,001-946-817-0837x71369,Qatar,Sharaf DG,Electronics,4503.37,2,Paid,18,830.0,3489.0,53,2024-09-25
2174,484131,Meghan Zuniga,laurie01@example.net,3758008528,Kuwait,Centrepoint,Travel,205.82,3,Paid,42,700.0,9362.0,26,2024-09-19
2175,323647,Katherine Davis,miguelarellano@example.org,7714387050,Qatar,Jarir,Fashion,4852.88,2,Paid,2,746.0,22741.0,60,2025-08-14
2176,900502,Patrick Willis,gonzalezhunter@example.net,(618)969-6832x195,Qatar,Sharaf DG,Home,4242.23,4,Paid,30,560.0,15744.0,46,2026-01-28
2177,815380,Shawn Anderson,tgarcia@example.com,+1-540-783-3617x5981,Kuwait,Amazon UAE,Beauty,3117.73,2,Paid,23,622.0,5930.0,38,2026-04-15
2178,157586,Tina Kennedy,rgreen@example.com,664-753-3806x595,UAE,IKEA,Home,4126.08,6,Paid,30,554.0,10129.0,30,2026-04-26
2179,481659,Jeffrey Johnson,tommyriley@example.org,+1-531-313-3861x763,UAE,Sharaf DG,Home,4469.3,3,Paid,13,607.0,23316.0,52,2024-09-17
2180,332921,Joseph Chavez,paceadam@example.com,001-748-801-6439x5005,Saudi Arabia,Extra,Travel,4283.63,2,Paid,0,704.0,6510.0,45,2025-07-09
2181,729865,Brooke Robinson,christophernelson@example.org,7624642718,UAE,Noon,Home,4297.85,2,Paid,23,586.0,15355.0,48,2026-01-12
2182,854655,Mark Wood,williamsbenjamin@example.org,+1-582-370-4385,Kuwait,Sharaf DG,Beauty,3506.52,6,Paid,15,668.0,24880.0,57,2024-12-15
2183,446024,William Mcdonald,susan63@example.net,+1-364-979-1572x756,Saudi Arabia,Extra,Travel,499.04,2,Paid,7,691.0,19340.0,44,2024-12-10
2184,372185,Warren Arnold,vlynch@example.org,(814)406-3446x752,Saudi Arabia,Centrepoint,Travel,4110.3,6,Late,7,713.0,18481.0,33,2025-12-26
2185,678614,Robert Meyers,taylorbass@example.com,6602948971,Kuwait,Carrefour,Electronics,727.24,2,Late,31,718.0,29449.0,24,2025-04-17
2186,240494,Todd Rhodes,katherinehall@example.org,001-744-965-8763x1465,Saudi Arabia,Virgin Megastore,Home,3837.13,6,Paid,21,735.0,11506.0,27,2024-11-24
2187,494663,Ryan Carter,zlewis@example.org,(880)477-2551x4976,UAE,Virgin Megastore,Beauty,845.84,6,Paid,18,699.0,17258.0,41,2026-01-27
2188,909188,Ian Hoover,johnsonjessica@example.org,795.667.4453,Kuwait,IKEA,Beauty,2369.39,2,Paid,28,602.0,3895.0,47,2024-11-01
2189,313463,Robert Montgomery,david16@example.net,5846953854,UAE,Sharaf DG,Beauty,656.39,6,Late,41,796.0,20418.0,59,2025-03-29
2190,889198,Lynn Brown,qjones@example.net,444-238-2732,Saudi Arabia,Centrepoint,Electronics,1121.74,6,Paid,14,821.0,3522.0,29,2025-08-03
2191,563785,Haley Mccoy,zreese@example.com,516-441-9215,Kuwait,Amazon UAE,Home,2541.11,4,Paid,42,642.0,15560.0,21,2026-06-16
2192,269866,Jeffrey Bailey,cody47@example.com,784-415-0564x96001,Saudi Arabia,Carrefour,Home,3864.36,6,Paid,25,625.0,17774.0,29,2026-03-09
2193,681960,Randy Hensley,hannah43@example.com,3663348654,Kuwait,Noon,Beauty,2112.27,4,Paid,28,743.0,25386.0,31,2026-03-23
2194,250802,Belinda Thornton,chobbs@example.org,+1-957-424-3686x90986,Qatar,Amazon UAE,Fashion,4718.24,3,Paid,25,793.0,16682.0,26,2025-04-28
2195,475531,Tina Evans,jacquelinejackson@example.net,635.523.8899,Saudi Arabia,Namshi,Travel,2184.63,6,Paid,26,565.0,29126.0,34,2026-04-16
2196,642126,Luis Williams,mitchellkimberly@example.com,+1-405-929-6658x2192,Qatar,Virgin Megastore,Fashion,923.01,4,Paid,15,682.0,3197.0,40,2025-12-15
2197,926494,Christopher Tran,kimberlygibson@example.com,001-337-803-4500,UAE,Sharaf DG,Travel,3871.41,6,Paid,26,592.0,13727.0,56,2024-12-16
2198,995226,Allison Brown,ljohnson@example.net,001-676-664-4969x155,Qatar,IKEA,Home,3893.73,4,Paid,41,714.0,16483.0,46,2025-02-17
2199,160579,James Buck,elijah60@example.net,001-964-232-4656x1854,Qatar,Sharaf DG,Travel,4415.09,6,Paid,22,680.0,8203.0,45,2025-05-09
2200,991854,David Miles,brandy96@example.org,+1-365-500-5374x7231,UAE,Virgin Megastore,Electronics,1244.14,4,Paid,11,794.0,9883.0,43,2026-07-14
2201,885990,Christina Fleming,zneal@example.com,220-418-6823,Saudi Arabia,Centrepoint,Fashion,942.3,3,Paid,41,625.0,18798.0,24,2025-10-28
2202,211586,Samantha Wright,xbrooks@example.org,+1-346-240-2472x6250,UAE,Centrepoint,Home,3273.68,6,Paid,7,801.0,6493.0,45,2025-05-05
2203,272366,Rebecca Dunlap,jburke@example.net,227-767-7752,UAE,Extra,Fashion,3103.1,4,Paid,17,832.0,16243.0,54,2025-09-11
2204,680343,Scott Freeman,stevensmeghan@example.com,223-273-1054x7242,Saudi Arabia,Noon,Home,919.82,2,Late,37,554.0,9793.0,55,2025-03-06
2205,998082,Michael Pham,winterskarl@example.org,+1-200-598-3376x4784,Saudi Arabia,Jarir,Electronics,4497.52,6,Default,36,831.0,3455.0,24,2025-04-30
2206,379069,Michael Huang,petersonjustin@example.com,940-430-1235x18994,Saudi Arabia,IKEA,Home,2502.51,2,Paid,34,562.0,5341.0,46,2025-08-16
2207,587119,Barbara King,zkelley@example.com,001-434-586-4413x235,UAE,Namshi,Electronics,2030.31,3,Paid,2,725.0,25454.0,18,2025-04-29
2208,134496,Robert Cunningham,sean88@example.com,529-393-6228x759,Kuwait,Virgin Megastore,Fashion,1082.96,6,Late,11,679.0,12163.0,42,2026-05-29
2209,705628,Angela Mitchell,clopez@example.com,001-662-239-7582,Saudi Arabia,Amazon UAE,Beauty,841.55,4,Paid,27,673.0,21193.0,18,2026-05-09
2210,666158,Jack Wilson,hermancaitlin@example.org,323.935.8761,Saudi Arabia,Virgin Megastore,Electronics,3720.09,4,Paid,10,729.0,23177.0,57,2024-09-18
2211,957340,Matthew Wood,william88@example.net,001-381-932-3818x1195,Kuwait,Amazon UAE,Travel,1133.97,3,Paid,44,630.0,27841.0,49,2025-04-29
2212,288934,Todd Turner,masonthomas@example.com,547.213.8025,UAE,Jarir,Travel,633.47,6,Paid,41,574.0,12780.0,54,2026-01-14
2213,956795,Steven Kelly,grahambrooke@example.org,513.800.1008x502,Qatar,Noon,Fashion,4160.7,6,Paid,41,719.0,8624.0,47,2025-06-06
2214,274277,Robert Perry,andersonyvonne@example.com,001-979-235-7018,Kuwait,Carrefour,Fashion,2961.15,4,Paid,40,850.0,15243.0,19,2025-09-13
2215,574631,Linda Taylor,hfloyd@example.com,001-902-522-7214x11703,UAE,Sharaf DG,Travel,2202.5,2,Paid,31,736.0,27691.0,44,2025-11-01
2216,987606,Mitchell Cunningham,courtney69@example.org,603.669.2254,UAE,Jarir,Electronics,2750.92,2,Paid,10,573.0,8436.0,29,2026-05-17
2217,909130,April Cabrera,tmiller@example.com,001-463-948-9364x462,UAE,Carrefour,Home,4416.48,3,Paid,17,682.0,20767.0,54,2025-12-01
2218,136275,Joshua Williamson,xweber@example.org,001-668-810-0027,Saudi Arabia,Jarir,Fashion,1775.05,3,Paid,11,553.0,8497.0,33,2026-05-04
2219,474887,Robert Powell,sarah88@example.org,001-729-531-4120x9599,UAE,Noon,Fashion,4057.46,4,Paid,3,608.0,23256.0,32,2024-10-06
2220,454046,Robert Lewis,freymichael@example.org,(403)349-1799,Kuwait,Carrefour,Electronics,1168.88,6,Paid,35,836.0,12333.0,31,2025-04-07
2221,754082,Charles Bailey,zclark@example.com,825.865.7061x2459,Saudi Arabia,Namshi,Fashion,4381.98,4,Late,25,633.0,22401.0,45,2026-07-07
2222,238687,Gary Schaefer,fbarron@example.net,(631)610-9324,UAE,Sharaf DG,Electronics,1766.76,3,Paid,17,688.0,5964.0,28,2025-02-06
2223,707951,Kevin Cruz,nanderson@example.net,638-382-4153x251,UAE,Centrepoint,Home,3769.22,6,Paid,39,618.0,4849.0,25,2025-03-10
2224,249571,Morgan Nicholson,mallory49@example.org,+1-533-329-3831x319,Saudi Arabia,Centrepoint,Beauty,1030.54,6,Paid,37,740.0,12104.0,28,2024-09-29
2225,168751,Amy Arnold,sara97@example.net,(326)635-1391,UAE,IKEA,Fashion,2996.72,4,Paid,36,654.0,17684.0,39,2025-12-21
2226,752354,David Thompson,beltranjames@example.com,(515)511-3921x63093,UAE,Virgin Megastore,Fashion,945.02,6,Paid,14,601.0,18781.0,41,2026-04-16
2227,343394,Kayla Thomas,andrew78@example.com,(331)235-6549x4571,Qatar,Jarir,Beauty,4282.11,4,Paid,9,810.0,23629.0,43,2025-03-01
2228,364109,Jesse Butler,johnsonbrett@example.net,651-202-9984x33825,Qatar,Amazon UAE,Fashion,3521.04,6,Paid,14,563.0,3147.0,54,2025-04-03
2229,721901,Michael Reese,dcarr@example.org,001-349-322-9202x103,Saudi Arabia,Sharaf DG,Home,1611.25,3,Paid,12,635.0,26106.0,24,2024-09-04
2230,165844,Cynthia Rich,mark04@example.net,9986964272,Kuwait,Namshi,Home,1805.4,4,Paid,13,621.0,6288.0,55,2025-08-18
2231,770928,Kayla Lang,uwatson@example.net,+1-998-308-6192x004,UAE,Extra,Fashion,3347.64,2,Paid,28,798.0,22375.0,47,2026-07-11
2232,768688,April Velez,henryshannon@example.org,+1-546-997-9465x49290,Saudi Arabia,Extra,Beauty,3047.05,3,Paid,16,617.0,8024.0,23,2025-04-02
2233,626089,Jason Wilson,jordansusan@example.net,001-827-997-2998x5181,Saudi Arabia,Extra,Home,3517.04,2,Paid,0,704.0,28285.0,52,2026-06-19
2234,606569,Michelle Murray,jenniferbowers@example.org,+1-231-479-1385x568,Qatar,Noon,Beauty,2488.91,6,Late,12,656.0,10683.0,28,2024-10-20
2235,717518,William Walker,cturner@example.net,399-258-0525x9928,Qatar,Carrefour,Electronics,1821.94,2,Paid,29,827.0,24807.0,36,2026-07-14
2236,554338,Austin Salazar,brownwilliam@example.org,848.226.7175,Kuwait,Noon,Travel,1701.04,4,Paid,33,648.0,27209.0,52,2025-07-04
2237,280141,Lawrence Ware,robertparker@example.org,+1-782-918-4407x790,Kuwait,IKEA,Beauty,718.13,3,Paid,32,686.0,16038.0,48,2025-10-29
2238,231417,Marcus Johnson,ymoore@example.org,(302)592-6153x069,Saudi Arabia,Carrefour,Home,4623.69,4,Paid,5,849.0,15838.0,28,2025-07-17
2239,682430,Courtney French,deborah69@example.org,5288181349,Saudi Arabia,Jarir,Fashion,4354.4,2,Paid,34,643.0,14556.0,60,2025-08-22
2240,766505,Morgan Murphy,meaganbaker@example.com,340-688-9269x4685,Qatar,Jarir,Home,2263.75,6,Paid,16,642.0,24172.0,18,2024-08-18
2241,195042,Billy Foster,david24@example.com,001-737-965-1217x2017,Saudi Arabia,Jarir,Fashion,4614.19,2,Paid,36,639.0,22464.0,18,2024-11-23
2242,926341,Nicolas Jones,tammydean@example.net,508-234-0904,UAE,Virgin Megastore,Beauty,2002.37,6,Paid,26,754.0,3008.0,34,2024-12-26
2243,971412,Melanie Singh,upacheco@example.org,(948)903-0511,Kuwait,Noon,Travel,1838.47,3,Paid,30,695.0,24201.0,20,2024-08-31
2244,119674,Christopher Gates DDS,williamjones@example.com,001-538-730-7194x242,Saudi Arabia,Virgin Megastore,Electronics,297.02,2,Paid,15,739.0,28002.0,30,2025-12-18
2245,664913,Jill Yang,fowens@example.org,(775)712-3045,Saudi Arabia,Jarir,Fashion,1524.5,6,Paid,37,663.0,15527.0,18,2025-03-20
2246,828579,Lori Barker,cherylmurray@example.net,415.846.8997x74262,UAE,IKEA,Electronics,4662.23,3,Paid,42,569.0,13497.0,43,2025-07-20
2247,394635,Dr. Carla Proctor DVM,randallwagner@example.net,(640)946-3662x023,Qatar,Amazon UAE,Beauty,4163.22,2,Paid,27,616.0,15809.0,36,2026-02-26
2248,328997,Amanda Lambert,mccoycynthia@example.org,(295)847-3738x55223,Kuwait,Noon,Electronics,2883.59,3,Paid,12,688.0,16882.0,23,2024-09-04
2249,566294,Misty Wallace,perezrichard@example.com,001-273-895-8461,Qatar,Jarir,Fashion,3382.82,3,Default,12,760.0,6757.0,18,2026-03-18
2250,774144,Margaret Evans,jerome91@example.com,438-778-5663,Kuwait,Extra,Electronics,4826.74,4,Paid,12,600.0,,40,2025-05-02
2251,389429,Andrew Oliver,jonathangibson@example.com,001-717-343-0396x591,Kuwait,Amazon UAE,Fashion,2325.85,6,Paid,24,817.0,14862.0,48,2025-08-02
2252,540636,Diana Powers,brownkyle@example.org,+1-670-289-1290x8092,UAE,IKEA,Fashion,3960.69,4,Paid,2,692.0,17043.0,22,2024-12-19
2253,596376,Miss Rebecca Williams,cynthia35@example.com,(476)527-8344,Kuwait,Carrefour,Electronics,2582.41,6,Paid,5,803.0,23307.0,57,2025-03-26
2254,692059,Valerie Phillips,wolfgrant@example.net,862.516.0854,Saudi Arabia,Jarir,Home,3501.8,2,Late,18,836.0,10182.0,46,2026-02-14
2255,422596,Victoria Jenkins,anthonyhudson@example.net,589-925-9097x57591,Kuwait,Extra,Electronics,3854.48,3,Paid,22,769.0,28588.0,39,2026-07-21
2256,934803,Shawn Contreras,julianwarren@example.net,888-417-4768x431,Saudi Arabia,Sharaf DG,Beauty,2884.37,6,Paid,0,634.0,14761.0,36,2025-01-19
2257,910246,Austin Phelps,christophercoleman@example.org,001-846-269-7860,Kuwait,Namshi,Beauty,4218.23,3,Paid,36,571.0,12203.0,47,2025-11-22
2258,281358,April Kennedy,sarah60@example.net,741-414-3115x702,Saudi Arabia,Sharaf DG,Beauty,3683.01,4,Paid,0,551.0,22517.0,39,2024-11-01
2259,338169,Bonnie Kane,hernandezemily@example.com,(286)268-4879x2956,Kuwait,Carrefour,Beauty,3722.5,4,Paid,25,692.0,10682.0,38,2024-09-05
2260,918130,James Hawkins,bclark@example.com,+1-338-683-0356,UAE,Noon,Travel,3916.01,6,Paid,16,768.0,4635.0,37,2025-08-10
2261,612469,Charles Daniel,andrearoberts@example.com,+1-302-289-6492x2530,Qatar,Amazon UAE,Home,1149.54,4,Paid,29,576.0,15982.0,42,2025-04-10
2262,186354,Jennifer Wells,davischelsea@example.org,001-234-965-6092x566,Qatar,Carrefour,Beauty,1319.22,6,Late,8,748.0,27740.0,32,2026-07-26
2263,523763,Jessica Harper,kathleen26@example.net,(465)570-8066x60921,UAE,Carrefour,Home,4417.23,2,Paid,33,842.0,4099.0,21,2025-10-07
2264,256397,Jessica Wilson,davismarie@example.com,777.842.6390x42218,Qatar,Centrepoint,Fashion,2905.48,2,Paid,33,707.0,13961.0,20,2025-02-24
2265,831386,Christie Beasley,brianhenry@example.org,(580)781-8099x7645,Qatar,Sharaf DG,Beauty,151.15,3,Paid,27,567.0,14057.0,20,2025-07-11
2266,338963,David Hansen,nroberts@example.net,375-490-8075x5684,Saudi Arabia,Centrepoint,Home,4578.49,3,Paid,25,797.0,24122.0,46,2025-11-28
2267,798217,Heather Gray,cathymeyers@example.com,001-212-687-0757x85443,Saudi Arabia,Noon,Beauty,2381.47,2,Paid,8,643.0,27081.0,29,2024-12-01
2268,541062,Sarah Hughes,wolfeemily@example.net,(855)936-7751x890,Qatar,Centrepoint,Travel,3229.75,2,Paid,32,781.0,19648.0,59,2025-12-26
2269,631697,Mathew Stone,michaelgillespie@example.org,+1-980-427-6729x92017,Qatar,Carrefour,Fashion,2536.79,4,Paid,2,748.0,18424.0,31,2025-02-26
2270,700457,Jessica Mcknight,arthurwhitehead@example.net,577-902-1984x45928,Qatar,Namshi,Home,3414.7,3,Paid,44,807.0,27770.0,48,2026-03-22
2271,519225,Marc Schwartz,jason92@example.com,736-706-4002x65557,UAE,Carrefour,Home,4248.39,4,Paid,8,610.0,25756.0,47,2026-01-21
2272,161533,Kimberly Thompson,jose33@example.org,648-213-7182x631,Kuwait,Sharaf DG,Beauty,3836.72,2,Paid,25,776.0,3974.0,44,2025-02-20
2273,509735,Adrian Shea,kevin67@example.net,(666)360-1370,Saudi Arabia,Jarir,Electronics,3824.56,6,Paid,36,557.0,18550.0,30,2026-02-18
2274,948910,Rebecca Nguyen,michaelrodriguez@example.com,(668)640-9809x038,Saudi Arabia,Sharaf DG,Travel,446.46,3,Paid,35,628.0,16719.0,38,2024-08-19
2275,906841,Megan Miller,nellis@example.net,561.284.2117x565,Saudi Arabia,Namshi,Beauty,497.66,2,Paid,19,684.0,8623.0,43,2024-08-26
2276,715841,Brett Mcclain,walterwiley@example.org,001-758-269-1757x3089,Kuwait,Jarir,Electronics,1070.92,3,Default,5,671.0,13709.0,37,2025-03-10
2277,820463,David Keller,crawfordnancy@example.com,4253817837,UAE,Amazon UAE,Home,1826.02,6,Paid,24,641.0,5081.0,57,2024-09-26
2278,456493,David Hill,katelyncalderon@example.com,+1-900-859-0522,Qatar,Namshi,Electronics,1870.93,3,Default,17,668.0,21396.0,50,2025-09-12
2279,878566,Anthony Walters,lfowler@example.com,992.563.6130,Kuwait,Namshi,Electronics,3502.0,2,Paid,34,607.0,16575.0,48,2025-01-01
2280,626382,Miguel Martinez,hayesbrittany@example.com,945.741.8292x452,UAE,IKEA,Beauty,4771.55,4,Paid,43,608.0,14263.0,59,2026-04-23
2281,653337,Krista George,erin33@example.com,991.694.2318x660,UAE,Amazon UAE,Beauty,3269.93,4,Late,37,622.0,24431.0,50,2026-07-29
2282,197678,Troy Davis,nortonrenee@example.com,711-577-4167,Kuwait,Noon,Fashion,4700.44,2,Paid,3,629.0,16509.0,58,2024-12-12
2283,412836,Collin Smith,gutierrezsierra@example.org,(368)823-1332x3648,UAE,Centrepoint,Electronics,1057.76,2,Paid,4,782.0,8221.0,43,2024-09-06
2284,257519,Jason Gomez,jasonward@example.net,478.393.8595,Saudi Arabia,Virgin Megastore,Beauty,2773.83,4,Late,33,717.0,27650.0,19,2025-02-15
2285,792598,David Macdonald,lnewman@example.com,+1-332-519-9069x6687,UAE,Centrepoint,Fashion,2605.88,4,Default,11,789.0,23687.0,35,2025-08-24
2286,193131,Robert Stephens,campbellwendy@example.org,851.953.5649x835,UAE,IKEA,Travel,60.8,2,Paid,24,606.0,8619.0,48,2026-01-04
2287,525873,Jennifer Valdez,brian60@example.net,(288)782-0565x95310,Qatar,Jarir,Electronics,2809.47,3,Late,15,611.0,17951.0,21,2025-11-03
2288,766477,Charles Estrada,jhopkins@example.com,001-960-583-2056x33355,Saudi Arabia,IKEA,Fashion,3378.96,4,Paid,13,716.0,29314.0,56,2024-12-29
2289,500016,Catherine Miller,nwhite@example.com,+1-227-906-5759x34492,Saudi Arabia,Extra,Home,4991.68,6,Late,5,641.0,3358.0,36,2026-05-02
2290,949877,Robert Hernandez,denise95@example.net,+1-261-200-5961x62276,Saudi Arabia,Extra,Fashion,3305.27,4,Paid,38,559.0,22187.0,23,2025-05-06
2291,263798,Katherine Lawrence,robert70@example.net,(517)871-5251,Saudi Arabia,Centrepoint,Home,1280.79,3,Paid,17,841.0,17789.0,43,2026-03-07
2292,962892,Brooke Willis,brownedward@example.org,409-326-9709x15531,UAE,Namshi,Travel,1914.78,6,Paid,18,674.0,15302.0,38,2026-02-04
2293,239416,Keith Krueger,christopher21@example.net,(303)974-1491,Kuwait,Noon,Home,1806.56,6,Paid,5,822.0,29710.0,46,2024-12-31
2294,928136,Regina Ellis,michaelowens@example.com,001-271-820-6828,Kuwait,Extra,Electronics,4855.94,6,Late,17,811.0,20917.0,27,2025-11-14
2295,224630,Carol Bullock PhD,bradforddenise@example.org,001-748-875-9297x11818,Kuwait,Virgin Megastore,Beauty,4990.48,3,Paid,17,754.0,16471.0,27,2026-03-22
2296,307183,Todd Parker,pbenson@example.net,001-839-486-2090x2426,Saudi Arabia,Namshi,Beauty,240.28,6,Late,38,820.0,16361.0,36,2026-03-16
2297,713739,Sarah Flowers,campbelldavid@example.net,+1-836-681-5447x39104,UAE,Jarir,Home,2928.31,6,Default,42,639.0,7420.0,21,2025-12-01
2298,369035,Louis Henry,rpowell@example.org,+1-222-783-6216x3944,Saudi Arabia,Virgin Megastore,Travel,1965.41,3,Default,36,615.0,3363.0,42,2024-12-27
2299,537206,Scott Saunders,raymondburke@example.org,338-208-6161,Qatar,Amazon UAE,Beauty,4745.71,6,Paid,22,743.0,22997.0,55,2025-02-20
2300,730003,Thomas Ray,marierobertson@example.com,(803)358-1495,Saudi Arabia,Virgin Megastore,Travel,3966.07,3,Paid,35,794.0,16101.0,53,2026-05-24
2301,639773,Phillip Russell,caitlynreynolds@example.net,+1-301-439-4986x649,Qatar,Centrepoint,Beauty,3074.03,4,Late,27,556.0,12866.0,25,2026-01-08
2302,359060,Alexander Hill,justin82@example.org,5063847485,Kuwait,Sharaf DG,Fashion,291.84,4,Late,15,598.0,13727.0,30,2025-11-14
2303,732419,Stephanie Davis,scotttaylor@example.org,(982)351-5333,Saudi Arabia,Virgin Megastore,Electronics,816.05,3,Paid,1,552.0,5179.0,36,2026-03-01
2304,411941,Teresa Pennington,thomasbutler@example.org,+1-254-863-2614x36817,UAE,Centrepoint,Beauty,776.63,2,Default,19,666.0,4106.0,36,2024-11-04
